UF,COD.UF,COD.MUNIC,NOMEDOMUNICÍPIO,POPULAÇÃO
MT,51.0,1803.0,Barra do Garças,68.975
MT,51.0,1852.0,Bom Jesus do Araguaia,7.671
MT,51.0,1902.0,Brasnorte,18.407
MT,51.0,2504.0,Cáceres,92.639
MT,51.0,2603.0,Campinápolis,15.203
MT,51.0,2637.0,Campo Novo do Parecis,43.785
MT,51.0,2678.0,Campo Verde,46.741
MT,51.0,2686.0,Campos de Júlio,9.039
MT,51.0,2694.0,Canabrava do Norte,4.463
MT,51.0,2702.0,Canarana,25.907
MT,51.0,2793.0,Carlinda,10.138
MT,51.0,2850.0,Castanheira,8.863
MT,51.0,3007.0,Chapada dos Guimarães,19.728
MT,51.0,3056.0,Cláudia,12.118
MT,51.0,3106.0,Cocalinho,6.331
MT,51.0,3205.0,Colíder,30.768
MT,51.0,3254.0,Colniza,28.84
MT,51.0,3304.0,Comodoro,20.283
MT,51.0,3353.0,Confresa,35.514
MT,51.0,3361.0,Conquista D'Oeste,3.687
MT,51.0,3379.0,Cotriguaçu,10.735
MT,51.0,3403.0,Cuiabá,694.244
MT,51.0,3437.0,Curvelândia,4.88
MT,51.0,3452.0,Denise,7.003
MT,51.0,3502.0,Diamantino,22.284
MT,51.0,3601.0,Dom Aquino,8.515
MT,51.0,3700.0,Feliz Natal,10.551
MT,51.0,3809.0,Figueirópolis D'Oeste,3.159
MT,51.0,3858.0,Gaúcha do Norte,7.886
MT,51.0,3908.0,General Carneiro,5.2
MT,51.0,3957.0,Glória D'Oeste,3.247
MT,51.0,4104.0,Guarantã do Norte,36.19
MT,51.0,4203.0,Guiratinga,12.122
MT,51.0,4500.0,Indiavaí,1.918
MT,51.0,4526.0,Ipiranga do Norte,7.772
MT,51.0,4542.0,Itanhangá,6.723
MT,51.0,4559.0,Itaúba,5.273
MT,51.0,4609.0,Itiquira,11.856
MT,51.0,4807.0,Jaciara,26.713
MT,51.0,4906.0,Jangada,7.237
MT,51.0,5002.0,Jauru,8.323
MT,51.0,5101.0,Juara,37.369
MT,51.0,5150.0,Juína,49.53
MT,51.0,5176.0,Juruena,9.635
MT,51.0,5200.0,Juscimeira,10.526
MT,51.0,5234.0,Lambari D'Oeste,5.86
MT,51.0,5259.0,Lucas do Rio Verde,83.77
MT,51.0,5309.0,Luciara,2.163
MT,51.0,5507.0,Vila Bela da Santíssima Trindade,17.435
MT,51.0,5580.0,Marcelândia,13.412
MT,51.0,5606.0,Matupá,21.238
MT,51.0,5622.0,Mirassol d'Oeste,28.023
MT,51.0,5903.0,Nobres,17.118
MT,51.0,6000.0,Nortelândia,5.817
MT,51.0,6109.0,Nossa Senhora do Livramento,12.455
MT,51.0,6158.0,Nova Bandeirantes,12.365
MT,51.0,6174.0,Nova Nazaré,4.188
MT,51.0,6182.0,Nova Lacerda,6.432
MT,51.0,6190.0,Nova Santa Helena,4.281
MT,51.0,6208.0,Nova Brasilândia,3.691
MT,51.0,6216.0,Nova Canaã do Norte,13.791
MT,51.0,6224.0,Nova Mutum,58.832
MT,51.0,6232.0,Nova Olímpia,16.147
MT,51.0,6240.0,Nova Ubiratã,12.936
MT,51.0,6257.0,Nova Xavantina,26.467
MT,51.0,6265.0,Novo Mundo,7.383
MT,51.0,6273.0,Novo Horizonte do Norte,4.391
MT,51.0,6281.0,Novo São Joaquim,7.155
MT,51.0,6299.0,Paranaíta,13.211
MT,51.0,6307.0,Paranatinga,26.908
MT,51.0,6315.0,Novo Santo Antônio,2.106
MT,51.0,6372.0,Pedra Preta,19.559
MT,51.0,6422.0,Peixoto de Azevedo,34.493
MT,51.0,6455.0,Planalto da Serra,3.164
MT,51.0,6505.0,Poconé,30.278
MT,51.0,6653.0,Pontal do Araguaia,7.554
MT,51.0,6703.0,Ponte Branca,1.887
MT,51.0,6752.0,Pontes e Lacerda,55.05
MT,51.0,6778.0,Porto Alegre do Norte,10.752
MT,51.0,6802.0,Porto dos Gaúchos,6.325
MT,51.0,6828.0,Porto Esperidião,10.781
MT,51.0,6851.0,Porto Estrela,3.208
MT,51.0,7008.0,Poxoréu,20.97
MT,51.0,7040.0,Primavera do Leste,93.263
MT,51.0,7065.0,Querência,29.28
MT,51.0,7107.0,São José dos Quatro Marcos,16.979
MT,51.0,7156.0,Reserva do Cabaçal,2.046
MT,51.0,7180.0,Ribeirão Cascalheira,9.959
MT,51.0,7198.0,Ribeirãozinho,2.484
MT,51.0,7206.0,Rio Branco,4.721
MT,51.0,7248.0,Santa Carmem,5.427
MT,51.0,7263.0,Santo Afonso,2.731
MT,51.0,7297.0,São José do Povo,2.781
MT,51.0,7305.0,São José do Rio Claro,14.95
MT,51.0,7354.0,São José do Xingu,7.039
MT,51.0,7404.0,São Pedro da Cipa,4.122
MT,51.0,7578.0,Rondolândia,3.423
MT,51.0,7602.0,Rondonópolis,253.388
MT,51.0,7701.0,Rosário Oeste,16.127
MT,51.0,7743.0,Santa Cruz do Xingu,2.34
MT,51.0,7750.0,Salto do Céu,4.401
MT,51.0,7768.0,Santa Rita do Trivelato,3.371
MT,51.0,7776.0,Santa Terezinha,7.591
MT,51.0,7792.0,Santo Antônio do Leste,4.34
MT,51.0,7800.0,Santo Antônio do Leverger,13.739
MT,51.0,7859.0,São Félix do Araguaia,11.384
MT,51.0,7875.0,Sapezal,29.24
MT,51.0,7883.0,Serra Nova Dourada,1.792
MT,51.0,7909.0,Sinop,199.698
MT,51.0,7925.0,Sorriso,117.605
MT,51.0,7941.0,Tabaporã,11.28
MT,51.0,7958.0,Tangará da Serra,100.784
MT,51.0,8006.0,Tapurah,15.03
MT,51.0,8055.0,Terra Nova do Norte,10.76
MT,51.0,8105.0,Tesouro,3.119
MT,51.0,8204.0,Torixoréu,3.926
MT,51.0,8303.0,União do Sul,3.947
MT,51.0,8352.0,Vale de São Domingos,2.754
MT,51.0,8402.0,Várzea Grande,315.711
MT,51.0,8501.0,Vera,13.876
MT,51.0,8600.0,Vila Rica,20.077
MT,51.0,8808.0,Nova Guarita,5.027
MT,51.0,8857.0,Nova Marilândia,3.624
MT,51.0,8907.0,Nova Maringá,5.81
MT,51.0,8956.0,Nova Monte Verde,8.931
GO,52.0,50.0,Abadia de Goiás,19.141
GO,52.0,100.0,Abadiânia,15.498
GO,52.0,134.0,Acreúna,20.506
GO,52.0,159.0,Adelândia,2.393
GO,52.0,175.0,Água Fria de Goiás,5.546
GO,52.0,209.0,Água Limpa,1.853
GO,52.0,258.0,Águas Lindas de Goiás,208.892
GO,52.0,308.0,Alexânia,28.69
GO,52.0,506.0,Aloândia,1.891
GO,52.0,555.0,Alto Horizonte,6.061
GO,52.0,605.0,Alto Paraíso de Goiás,10.414
GO,52.0,803.0,Alvorada do Norte,8.412
GO,52.0,829.0,Amaralina,3.796
GO,52.0,852.0,Americano do Brasil,4.937
GO,52.0,902.0,Amorinópolis,2.982
GO,52.0,1108.0,Anápolis,393.417
GO,52.0,1207.0,Anhanguera,927.0
GO,52.0,1306.0,Anicuns,19.762
GO,52.0,1405.0,Aparecida de Goiânia,500.76
GO,52.0,1454.0,Aparecida do Rio Doce,2.918
GO,52.0,1504.0,Aporé,4.067
GO,52.0,1603.0,Araçu,3.859
GO,52.0,1702.0,Aragarças,18.096
GO,52.0,1801.0,Aragoiânia,11.614
GO,52.0,2155.0,Araguapaz,6.986
GO,52.0,2353.0,Arenópolis,2.964
GO,52.0,2502.0,Aruanã,8.139
GO,52.0,2601.0,Aurilândia,3.39
GO,52.0,2809.0,Avelinópolis,2.47
GO,52.0,3104.0,Baliza,3.342
GO,52.0,3203.0,Barro Alto,11.252
GO,52.0,3302.0,Bela Vista de Goiás,33.912
GO,52.0,3401.0,Bom Jardim de Goiás,7.676
GO,52.0,3500.0,Bom Jesus de Goiás,22.32
GO,52.0,3559.0,Bonfinópolis,10.3
GO,52.0,3575.0,Bonópolis,3.171
GO,52.0,3609.0,Brazabrantes,3.981
GO,52.0,3807.0,Britânia,6.008
GO,52.0,3906.0,Buriti Alegre,10.892
GO,52.0,3939.0,Buriti de Goiás,2.72
GO,52.0,3962.0,Buritinópolis,3.11
GO,52.0,4003.0,Cabeceiras,7.342
GO,52.0,4102.0,Cachoeira Alta,12.488
GO,52.0,4201.0,Cachoeira de Goiás,1.384
GO,52.0,4250.0,Cachoeira Dourada,7.566
GO,52.0,4300.0,Caçu,15.049
GO,52.0,4409.0,Caiapônia,17.108
GO,52.0,4508.0,Caldas Novas,93.483
GO,52.0,4557.0,Caldazinha,4.45
GO,52.0,4607.0,Campestre de Goiás,3.735
GO,52.0,4656.0,Campinaçu,3.707
GO,52.0,4706.0,Campinorte,13.016
GO,52.0,4805.0,Campo Alegre de Goiás,7.424
GO,52.0,4854.0,Campo Limpo de Goiás,8.081
GO,52.0,4904.0,Campos Belos,18.357
GO,52.0,4953.0,Campos Verdes,4.446
GO,52.0,5000.0,Carmo do Rio Verde,9.484
GO,52.0,5059.0,Castelândia,2.978
GO,52.0,5109.0,Catalão,110.612
GO,52.0,5208.0,Caturaí,5.259
GO,52.0,5307.0,Cavalcante,10.991
GO,52.0,5406.0,Ceres,21.633
GO,52.0,5455.0,Cezarina,7.722
GO,52.0,5471.0,Chapadão do Céu,13.25
GO,52.0,5497.0,Cidade Ocidental,84.581
GO,52.0,5513.0,Cocalzinho de Goiás,24.018
GO,52.0,5521.0,Colinas do Sul,3.967
GO,52.0,5703.0,Córrego do Ouro,2.424
GO,52.0,5802.0,Corumbá de Goiás,9.801
GO,52.0,5901.0,Corumbaíba,8.739
GO,52.0,6206.0,Cristalina,58.94
GO,52.0,6305.0,Cristianópolis,3.682
GO,52.0,6404.0,Crixás,20.227
GO,52.0,6503.0,Cromínia,3.926
GO,52.0,6602.0,Cumari,2.915
GO,52.0,6701.0,Damianópolis,3.79
GO,52.0,6800.0,Damolândia,2.724
GO,52.0,6909.0,Davinópolis,1.798
GO,52.0,7105.0,Diorama,2.071
GO,52.0,7253.0,Doverlândia,6.853
GO,52.0,7352.0,Edealina,3.9
GO,52.0,7402.0,Edéia,12.666
GO,52.0,7501.0,Estrela do Norte,3.186
GO,52.0,7535.0,Faina,7.054
GO,52.0,7600.0,Fazenda Nova,5.871
GO,52.0,7808.0,Firminópolis,9.904
GO,52.0,7907.0,Flores de Goiás,11.627
GO,52.0,8004.0,Formosa,112.542
GO,52.0,8103.0,Formoso,4.658
GO,52.0,8152.0,Gameleira de Goiás,3.45
GO,52.0,8301.0,Divinópolis de Goiás,4.441
GO,52.0,8400.0,Goianápolis,14.036
GO,52.0,8509.0,Goiandira,5.023
GO,52.0,8608.0,Goianésia,73.201
GO,52.0,8707.0,Goiânia,"1,414,483"
GO,52.0,8806.0,Goianira,69.511
GO,52.0,8905.0,Goiás,23.485
GO,52.0,9101.0,Goiatuba,36.936
GO,52.0,9150.0,Gouvelândia,5.127
GO,52.0,9200.0,Guapó,17.463
GO,52.0,9291.0,Guaraíta,2.169
GO,52.0,9408.0,Guarani de Goiás,4.024
GO,52.0,9457.0,Guarinos,2.167
GO,52.0,9606.0,Heitoraí,3.146
GO,52.0,9705.0,Hidrolândia,27.53
GO,52.0,9804.0,Hidrolina,4.848
GO,52.0,9903.0,Iaciara,11.462
GO,52.0,9937.0,Inaciolândia,5.958
GO,52.0,9952.0,Indiara,16.829
GO,52.0,10000.0,Inhumas,53.315
GO,52.0,10109.0,Ipameri,24.617
GO,52.0,10158.0,Ipiranga de Goiás,2.907
GO,52.0,10208.0,Iporá,35.284
GO,52.0,10307.0,Israelândia,2.543
GO,52.0,10406.0,Itaberaí,47.016
GO,52.0,10562.0,Itaguari,4.939
GO,52.0,10604.0,Itaguaru,4.906
GO,52.0,10802.0,Itajá,4.468
GO,52.0,10901.0,Itapaci,21.547
GO,52.0,11008.0,Itapirapuã,7.987
GO,52.0,11206.0,Itapuranga,28.522
GO,52.0,11305.0,Itarumã,7.029
GO,52.0,11404.0,Itauçu,8.693
GO,52.0,11503.0,Itumbiara,113.838
GO,52.0,11602.0,Ivolândia,2.664
GO,52.0,11701.0,Jandaia,6.273
GO,52.0,11800.0,Jaraguá,43.928
GO,52.0,11909.0,Jataí,104.656
GO,52.0,12006.0,Jaupaci,2.934
GO,52.0,12055.0,Jesúpolis,2.113
GO,52.0,12105.0,Joviânia,7.164
GO,52.0,12204.0,Jussara,19.582
GO,52.0,12253.0,Lagoa Santa,1.568
GO,52.0,12303.0,Leopoldo de Bulhões,8.777
GO,52.0,12501.0,Luziânia,196.416
GO,52.0,12600.0,Mairipotaba,2.476
GO,52.0,12709.0,Mambaí,8.144
GO,52.0,12808.0,Mara Rosa,10.705
GO,52.0,12907.0,Marzagão,2.764
GO,52.0,12956.0,Matrinchã,4.042
GO,52.0,13004.0,Maurilândia,9.684
GO,52.0,13053.0,Mimoso de Goiás,2.572
GO,52.0,13087.0,Minaçu,26.994
GO,52.0,13103.0,Mineiros,71.108
GO,52.0,13400.0,Moiporá,1.701
GO,52.0,13509.0,Monte Alegre de Goiás,6.643
GO,52.0,13707.0,Montes Claros de Goiás,9.53
GO,52.0,13756.0,Montividiu,12.716
GO,52.0,13772.0,Montividiu do Norte,3.647
GO,52.0,13806.0,Morrinhos,49.965
GO,52.0,13855.0,Morro Agudo de Goiás,2.44
GO,52.0,13905.0,Mossâmedes,4.791
GO,52.0,14002.0,Mozarlândia,15.284
GO,52.0,14051.0,Mundo Novo,6.273
GO,52.0,14101.0,Mutunópolis,3.574
GO,52.0,14408.0,Nazário,9.247
GO,52.0,14507.0,Nerópolis,33.898
GO,52.0,14606.0,Niquelândia,35.609
GO,52.0,14705.0,Nova América,2.331
GO,52.0,14804.0,Nova Aurora,2.103
GO,52.0,14838.0,Nova Crixás,13.325
GO,52.0,14861.0,Nova Glória,8.307
GO,52.0,14879.0,Nova Iguaçu de Goiás,3.01
GO,52.0,14903.0,Nova Roma,3.076
GO,52.0,15009.0,Nova Veneza,9.152
GO,52.0,15207.0,Novo Brasil,3.605
GO,52.0,15231.0,Novo Gama,97.976
GO,52.0,15256.0,Novo Planalto,3.698
GO,52.0,15306.0,Orizona,16.127
GO,52.0,15405.0,Ouro Verde de Goiás,4.06
GO,52.0,15504.0,Ouvidor,7.192
GO,52.0,15603.0,Padre Bernardo,34.314
GO,52.0,15652.0,Palestina de Goiás,3.505
GO,52.0,15702.0,Palmeiras de Goiás,32.004
GO,52.0,15801.0,Palmelo,2.293
GO,52.0,15900.0,Palminópolis,3.848
GO,52.0,16007.0,Panamá,2.968
GO,52.0,16304.0,Paranaiguara,9.497
GO,52.0,16403.0,Paraúna,10.383
GO,52.0,16452.0,Perolândia,3.175
GO,52.0,16809.0,Petrolina de Goiás,8.854
GO,52.0,16908.0,Pilar de Goiás,2.332
GO,52.0,17104.0,Piracanjuba,23.771
GO,52.0,17203.0,Piranhas,11.532
GO,52.0,17302.0,Pirenópolis,26.598
GO,52.0,17401.0,Pires do Rio,33.193
GO,52.0,17609.0,Planaltina,108.846(30)
GO,52.0,17708.0,Pontalina,18.843
GO,52.0,18003.0,Porangatu,44.061
GO,52.0,18052.0,Porteirão,4.085
GO,52.0,18102.0,Portelândia,3.322
GO,52.0,18300.0,Posse,34.45
GO,52.0,18391.0,Professor Jamil,3.325
GO,52.0,18508.0,Quirinópolis,50.54
GO,52.0,18607.0,Rialma,12.054
GO,52.0,18706.0,Rianápolis,3.972
GO,52.0,18789.0,Rio Quente,3.967
GO,52.0,18805.0,Rio Verde,214.607
GO,52.0,18904.0,Rubiataba,19.803
GO,52.0,19001.0,Sanclerlândia,8.3
GO,52.0,19100.0,Santa Bárbara de Goiás,6.182
GO,52.0,19209.0,Santa Cruz de Goiás,3.107
GO,52.0,19258.0,Santa Fé de Goiás,4.985
GO,52.0,19308.0,Santa Helena de Goiás,37.193
GO,52.0,19357.0,Santa Isabel,3.51
GO,52.0,19407.0,Santa Rita do Araguaia,7.239
GO,52.0,19456.0,Santa Rita do Novo Destino,2.948
GO,52.0,19506.0,Santa Rosa de Goiás,2.81
GO,52.0,19605.0,Santa Tereza de Goiás,3.322
GO,52.0,19704.0,Santa Terezinha de Goiás,10.37
GO,52.0,19712.0,Santo Antônio da Barra,4.287
GO,52.0,19738.0,Santo Antônio de Goiás,7.448
GO,52.0,19753.0,Santo Antônio do Descoberto,68.654
GO,52.0,19803.0,São Domingos,9.71
GO,52.0,19902.0,São Francisco de Goiás,6.379
GO,52.0,20009.0,São João d'Aliança,11.275
GO,52.0,20058.0,São João da Paraúna,1.898
GO,52.0,20108.0,São Luís de Montes Belos,33.279
GO,52.0,20157.0,São Luiz do Norte,4.947
GO,52.0,20207.0,São Miguel do Araguaia,22.738
GO,52.0,20264.0,São Miguel do Passa Quatro,4.234
GO,52.0,20280.0,São Patrício,2.138
GO,52.0,20405.0,São Simão,17.619
GO,52.0,20454.0,Senador Canedo,153.522
GO,52.0,20504.0,Serranópolis,8.295
GO,52.0,20603.0,Silvânia,22.23
GO,52.0,20686.0,Simolândia,5.715
GO,52.0,20702.0,Sítio d'Abadia,2.939
GO,52.0,21007.0,Taquaral de Goiás,4.038
GO,52.0,21080.0,Teresina de Goiás,2.695
GO,52.0,21197.0,Terezópolis de Goiás,7.842
